2.45206396891991,28.306507996115
18.9797249585072,20.2397515754259
10.2737770998178,13.2364438589336
16.276092225525,30.4276092225525
3.20625990154148,28.1608346535389
21.9253329830848,23.0877945619597
11.8118445578851,14.0549729403423
26.5088028055379,31.4508802805538
7.541611447403,27.6324306156077
8.8400652319078,29.1050081539885
12.9276776055087,13.5634216853251
13.358807064694,14.2061340162988
28.0127504585263,27.8466150609649
16.24220921263,17.1176420341506
10.3955302727348,10.3955302727348
24.3613294650603,24.9489195062095
12.6243470969219,13.5931297420758
14.4837394664503,14.4837394664503
15.4826660967648,14.7318781920723
16.0856017208683,16.9697349585978
27.9106920133542,8.28201367745416
27.6478833228527,11.1098399496931
19.5239531179954,18.3357581768521
17.8769000808573,15.951022819156
27.6853925064731,6.9752765375442
27.3823182478226,1.9850686108466
31.3164922344032,22.7726451644428
43.3259800891259,6.73435210887307
15.9720822251945,14.3692904477139
27.6610180780049,2.71187202653335
41.5789183678693,12.043920066939
40.8084326873177,14.9703634711857
44.474544256982,5.26883373503862
46.7129589249108,5.3327619485991
44.6420040259906,10.9299932900157
37.1662653930024,21.9903608010579
42.9012709877056,10.1974580245888
40.8512802522286,14.9783072072527
46.7789097743761,4.90533208031039
40.541900553043,17.7634990782616
50.1946517901241,24.0398398418207
41.7405588270084,27.4544058807294
52.7067853895133,20.9995202618211
59.647423368035,19.8351337180646
45.7437023607004,24.4172676630618
59.2139833358563,17.48587555421
48.027535793794,23.0958134478922
45.1150208883158,26.6720227641217
55.3734321776546,22.3282349609705
58.8923121463643,17.4333309207193
52.2558552058034,49.723873305078
56.216806229133,35.3402491350528
51.0572329928639,35.942875791627
50.347992052873,34.9356787284597
41.0966912195571,33.6244091463495
49.950550336856,34.4759379774974
48.9268484828347,47.5162777759318
47.6121688786515,46.1013138258788
56.3888976220515,37.0459788183555
48.4608247860987,46.9176224624019
46.1979168438934,46.843276700434
40.6668466846724,40.254139699688
35.6863205770035,35.6863205770035
51.0677739712331,51.0677739712331
51.9533487381777,51.1552147886506
43.8766139886881,43.8766139886881
39.6385584211616,39.2365290305741
45.4250500214496,45.4250500214496
51.4876566383849,52.4156402878318
52.1115329818516,52.1115329818516
33.4383357378564,39.4793458368533
33.9698600533734,47.7588804269874
35.2010186556927,56.8078945816184
39.6090759507811,40.3962217387929
36.7071880638251,56.3204716630961
36.3248566987308,50.7410456945002
50.3299099442464,51.9962653937233
35.4226303180912,56.8140698061614
36.2173593650785,50.6768771882048
34.7037595077449,48.7633089480182
20.8327738266775,56.7274293837855
23.1854098043862,47.8662623521049
21.4785572542435,53.9993802865818
23.1441273576863,50.8925283036025
30.6515615736963,34.8194621640897
20.2763944634648,52.9350098866699
22.4399779748697,54.0615892887622
19.9879326769456,53.9043580596874
33.8674295230093,50.0518187224229
23.0385433875119,51.8432253562237
15.0034243359415,40.4982878320292
6.01315032492471,44.4284933228621
17.7953157691496,40.8779276442815
22.3701819071778,37.9613159622233
9.42906835135352,43.7034460400389
19.5200869239312,38.2399565380344
5.67032686942909,43.8908201234836
9.1180704924412,46.081187389267
14.5696072920845,41.9602244045231
31.5799355822598,32.2168074414143
