8.3982958,0.4332457
8.5019918,0.3900505
8.6842001,0.5637461
8.7528461,0.5798369
8.5950383,0.6982888
8.5970933,0.675882
8.2156854,0.1184485
8.7341749,0.6981498
8.8972014,0.8591367
8.784716,0.9277182
8.5642548,0.5750431
8.756857,0.7461615
8.408369,0.1382015
8.9131121,0.9634761
8.8130653,0.9721051
8.7427723,0.6607329
8.7987221,0.8417863
8.3365071,0.0656294
8.7713615,0.6722077
8.1261493,0.0208839
8.6226225,0.7051157
8.3876572,0.2284206
8.6963846,0.6293139
8.6245444,0.7187601
8.296263,0.0428038
8.7783106,0.6231925
8.2984452,0.2379668
8.1476544,0.0493179
8.4659829,0.4905709
8.4168098,0.3597045
8.2418978,0.0888437
8.3833048,0.2912814
8.7497422,0.9384902
8.3291212,0.0967084
8.3745166,0.1675682
8.8187308,0.9197592
8.6251672,0.727578
8.5207514,0.5881689
8.6673099,0.5339267
8.6324734,0.496337
8.7277583,0.592878
8.6066733,0.5740948
8.4208141,0.2007926
8.4612198,0.2461505
8.7084351,0.8441161
8.5863746,0.550019
8.714529,0.8564012
8.7011629,0.7474044
8.4670067,0.3984358
8.640378,0.7020846
8.7578828,0.7658032
8.542504,0.4547152
8.3863819,0.323127
8.3232679,0.2387336
8.419578,0.1834007
8.3498309,0.216123
8.6573312,0.5361237
8.294183,0.1393525
8.9311819,1.1770466
8.8537537,1.0413349
8.9141781,1.0801109
8.946706,1.2242085
8.8902253,1.0845503
8.990055,1.2546044
9.4488919,1.7563318
9.2137547,1.3251347
9.2069234,1.5845602
9.3911215,1.6450147
9.1833496,1.5410052
9.1132185,1.4505177
9.5612311,1.9963675
9.0971525,1.3645131
9.2255677,1.5707695
9.0381198,1.1089456
9.2831424,1.5817571
9.383769,1.8773082
9.1574435,1.2531768
9.2752494,1.6562601
9.0123347,1.2210537
9.2673413,1.6322619
9.0562914,1.369376
9.0726018,1.116361
9.2784174,1.4813648
9.1014333,1.4522872
9.1340607,1.2314676
9.3247859,1.7737158
9.4454883,1.7134006
9.3983202,1.5997635
9.2649047,1.4782436
9.4683305,1.8450526
9.4218108,1.8234148
9.1325489,1.2777709
9.0153501,1.1195475
9.5588257,1.8445643
9.6415625,2.2178619
9.6188663,2.2239795
9.780404,2.416141
9.8553887,2.5404166
9.8267521,2.2283125
9.5308947,2.1250485
9.6620617,2.0019275
9.9387996,2.6532756
9.7114919,2.0633203
9.8709263,2.5174224
9.8847044,2.4368818
9.8385139,2.4847468
9.714626,2.0208555
9.8662683,2.5569652
9.9169626,2.6015521
9.7565802,2.4170298
9.7228919,2.3034787
9.8305032,2.4630677
9.9062446,2.5743029
9.6029543,2.1403779
9.8566725,2.3066661
9.7647287,2.4195444
9.6134862,2.0242092
9.604198,2.1935714
9.7090861,2.2731437
9.6844075,2.3221727
9.780455,2.3334951
9.9717894,2.6000453
9.9657078,2.4207074
9.8564808,2.2396456
9.915386,2.3395817
9.5604461,2.0481193
9.6714749,2.1510956
9.5534516,2.1050957
9.9751592,2.5245731
9.5556371,2.0010617
9.9675724,2.6798745
9.8095304,2.3589806
10.1214755,2.8672369
10.4801544,2.9787468
10.0684752,2.8140867
10.0058374,2.7554895
10.0210111,2.5198601
10.002682,2.5064728
10.0970439,2.8667286
10.265728,2.7477045
10.0773624,2.6096974
10.0289161,2.5575134
10.2762019,2.7405779
10.2248022,2.7799285
10.0838791,2.6957448
10.0331644,2.5627938
10.0617902,2.6583879
10.2962351,2.7935485
10.4429032,2.9222072
10.4316275,2.9998172
10.3698604,2.8994191
10.683483,3.1865481
10.8612684,3.3331192
10.461608,3.0075788
10.559072,3.1443963
10.916221,3.4059443
10.9215299,3.6415477
10.9818255,3.6610568
10.6330763,3.1638848
10.9804035,3.6917775
10.3255681,3.1192838
10.7373897,3.441163
10.7196483,3.3432746
10.7781079,3.4152255
10.7334706,3.2213696
10.6668132,3.3677426
10.5061065,3.1199428
10.4201156,3.0634364
10.58077,3.2447542
10.9550019,3.6217235
10.387197,3.0334179
10.8020553,3.3873736
10.9916183,3.4658342
10.7349846,3.251746
10.2649453,3.0282684
10.6486155,3.2157093
10.6696263,3.2611423
10.3841269,3.1208313
10.5904949,3.1077007
10.8644078,3.5344797
10.9863043,3.4680667
10.7823313,3.400043
10.9700799,3.4665607
10.8275879,3.5695658
10.4284436,3.1742801
10.5295259,3.3102868
10.7386523,3.3735403
10.6100746,3.3667905
10.5767981,3.094176
11.2319622,3.6925049
11.3408758,3.9397434
11.5323123,3.948424
11.4304886,3.8138418
11.0889883,3.6881307
11.4629003,3.8122938
11.1780805,3.8228114
11.1749235,3.6496076
11.2412369,3.6674206
11.3507918,3.9452366
11.1052925,3.6290237
11.241378,3.6878532
11.0658993,3.5888839
11.5398757,3.9345371
11.2890644,3.9060024
11.3979021,3.766974
11.4722922,3.9240624
11.0174388,3.5307765
11.0815516,3.7465204
11.3544156,3.7867621
11.7913296,3.9783203
11.1849104,3.7320324
11.5205124,3.8681868
11.0308219,3.5071385
11.840784,3.9937161
11.398248,3.981829
11.1025541,3.5587215
11.6710199,3.9241623
11.0494557,3.6165701
11.0240335,3.5442404
11.0297878,3.7367826
11.282603,3.7176617
11.8651797,4.1363036
11.6521331,4.0340565
11.8402173,4.0492772
11.9806993,4.0656744
11.6781278,4.0122658
11.7351877,4.1245342
11.8636952,4.1371267
11.9535977,4.1198017
11.9814392,4.170744
11.9613385,4.1545141
11.7468106,4.1570318
11.4438356,4.0157132
11.873058,4.146002
12.7593387,4.4192242
12.2120578,4.3741831
12.6598535,4.5145309
12.8571094,4.6142918
12.7195753,4.4321882
12.2254938,4.2528556
12.5031991,4.4753072
12.6276389,4.4362209
12.6148757,4.3773876
12.5119779,4.3464604
12.0484623,4.1151376
12.4703632,4.322681
12.1697904,4.2721374
12.5034562,4.459311
12.7527239,4.4998627
12.8889927,4.5535116
12.9157503,4.6293299
12.8649137,4.5604361
12.89325,4.4803799
12.7708943,4.5548731
12.5597047,4.3770241
12.0497158,4.2249782
12.6435446,4.4208239
12.2537844,4.2266862
12.2688271,4.4247037
12.5864811,4.3083072
12.1312693,4.2904717
12.4002768,4.4718261
12.6415384,4.3600761
12.9995084,4.7063827
12.9566925,4.5019998
12.3810772,4.2339067
12.5479988,4.4336473
12.9811147,4.5782197
12.1570355,4.3240965
12.6518463,4.5508106
12.5362366,4.409169
12.1089739,4.1955909
12.9595149,4.6162103
12.8183376,4.6405738
12.7852982,4.5758378
